quote,author,category
Red's had her day. It's time to give pink a go.,Anthony T. Hincks,"a-go, color, colours, day, her, her-day, philosophy, pink, red"
A little orange will put a spring into your day.,Anthony T. Hincks,"color, colour, day, life, love, orange, spring, step, your"
Divide the big task into small pieces which can be done every day,Sunday Adelaja,"big, daily, day, divide, division, pieces, purpose-life, small, task, time"
We check our cellphones 100 Times per day.(Credit to Thoughty2),Deyth Banger,"check, day, hundread, out, per, times"
Zero ground is the beginning... sometimes you just don't have the normal productivity day.,"Deyth Banger, Notes Of A Dead Man Sequel","day, ground, zero"
"God saw Hansen tighten his chokehold on Day and he could see his lover fighting to breathe. Day’s ears and neck were bright red. His lips were turning a darker color as his body was deprived of oxygen. Hansen pressed the barrel in deeper and yelled.“Two minutes and fifteen seconds before I get to zero and I provide the great state of Georgia the luxury of one less narc.”God’s mind exploded at the thought of not having Day in a world he lived in. He looked into his partner’s glistening eyes and saw he was turning blue and possibly getting ready to faint. Day was still looking at him, looking into God’s green eyes.No, no, no! He’s saying good-bye.God closed his eyes and released a loud, gut-wrenching growl cutting off the SWAT leader’s negotiations.“Godfrey, get yourself under control,” his captain said while grabbing for him.God jerked himself away from the hold and stepped forward, his angry eyes boring into Hansen’s dark ones. Hansen stared at him as if God was crazy. Little did he know God was at that moment.“Godfrey, get back here and stand down. That’s an order, Detective!” his captain barked.God’s large hands clenched at his sides fighting not to pull out his weapons. He ground his teeth together so hard his jaw ached.“Do you have any idea of the shit storm you’re about to bring down on your life,” God spoke with a menacing snarl while his large frame shook with fury. “In your arms you hold the only thing in this world that means anything to me. The man that you are pointing a gun at is my only purpose for living. You are threating to kill the only person in this world that gives a fuck about me.”God took two more steps forward and was vaguely aware of the complete silence surrounding him. Hansen’s finger hovered shakily over the trigger as he took two large steps back with Day still tight against his chest.God growled again and he saw a shade of fear ghost over Hansen’s sweaty face.“If you kill that man, I swear on everything that is holy, I will track you to the ends of the earth, killing and destroying any and everything you hold dear. I will take everything from you and leave you alive to suffer through it. I will bestow upon you the same misery that you have given to me.”Hansen shook his head and inched closer to the door behind him.“Stay back,” he yelled again but this time the demand lacked the courage and venom he exhibited before.“You kill that man, and you’ll have no idea of the monster you will create. Have you ever met a man with no heart…no conscience…no soul…no purpose?” God rumbled, his voice at least twelve octaves lower than the already deep baritone.God yanked his Desert Eagle from his holster in a flash and cocked the hammer back chambering the first round. Hansen stumbled back again, his eyes gone wide with fear.God’s entire body instinctually flexed every muscle in his body and it felt like the large vein in his neck might rupture. His body burned like he had a sweltering fever and he knew his wrath had him a brilliant shade of red.“I’m asking you a goddamn question, Hansen! No soul! No conscience! I’m asking you have you ever met the devil!” God’s thunderous voice practically rattled the glass in the hanger.“If you kill the man I love, you better make your peace with God, because I’m gonna meet your soul in hell.” His voice boomed.",A.E. Via,"day, god"
"Baby,” Day said softly, his throat still sore from being choked.God turned around slowly and faced him. Day choked up at the pained expression on his man’s face. He could see that God’s eyes were moist and red-rimmed. Day inched toward him and didn’t stop until he was pressed against that broad chest. God’s strong arms came around him and squeezed him hard. The guttural moan the man released against his temple made Day’s heart seize.God pulled back and gripped a handful of Day’s hair pulling so that he was looking up at him. God bent down and oh so gently grazed his soft lips across his. Day’s body vibrated from the sensual feeling. God rubbed his face all over Day’s as if he was marking him with his scent. God’s grip tightened in his hair and he moaned again. Day could feel God’s body trembling and Day didn’t know at that moment if the shaking was from residual fear or need, so he didn’t move as he let his lover do what he needed to do.God released the punishing grip and his large palms shook as they ghosted over Day’s face. His chin was tilted up by firm fingers and again was blessed with feathery-soft kisses. God leaned back in and draped his arms completely around him and Day embraced him back. The soft piano from the album serenaded them and God just barely rocked their bodies back and forth in a very slow dance. Every few seconds he’d stop to place kisses on his forehead before leaning back in.",A.E. Via,"day, god, hug"
"Do me a favor, Ro,” Day said calmly.“What’s that?” Ronowski peeked around Johnson again.“Johnson won’t be with you all the time. Remind me to kick your ass later,” Day said.Ronowski came to stand in front of Day, looked at his watch and smirked. “Sure, what time works for you?”Day looked at his watch too. “Uhhh, let’s see. How’s five thirty, is that good?”“I just remembered I’m busy at five thirty.”“So what time can you be there?”“I can do five thirty-five.”“Damn, that’s cutting it close. I might be a little late, but wait on my ass whippin’.”“Will you dumb asses shut up? Lord help us…they’ve bonded.” The captain tried to suppress his laugh. “God, how the hell do you put up with Day’s mouth?”“I got something that’ll make him shut him up,” God said in a deep voice.Everyone groaned and scrunched their faces up in disgust.“We don’t want to hear that shit, God. Ugh,” the captain said while pouring his cup of coffee.God looked at Day and saw he wasn’t the slightest bit fazed and if he knew his lover—which he most certainly did—Day would not let him get the last word.“It’s all a mind game that I play with God. He thinks he’s shutting me up…but when he’s finished with my mouth…I start talking again.” Day winked.“I’m leaving. I should write your asses up for inappropriate conduct in front of a superior.” The captain hauled ass out of the room.Johnson and Ronowski were shaking their heads too and telling Day “he sure knew how to clear a room.”“I got to get back across town,” Johnson said and bent down and whispered something in Ronowski’s ear that made the man turn red.God tried to pull Day away but he refused to budge. When Johnson said good-bye to them and left out the room, Day mock whispered to Ronowski. “I told you. One good pounding is all you—”“For fucks sake, Leo,” Ronowski groaned, grabbing his soda hightailing it out of there before Day could finish his sentence.",A.E. Via,"day, god, johnson, ro"
"How’s it going?” Day said dryly and went about setting up his coffee machine.“It’s going better now that I’m seeing you.” Detective Johnson came over to Day and stood over him. Day had to practically reach around the tall man to start the machine. “Dude, want to give me a little room here.”“No. I like being close to you.” Detective Johnson took one long finger and slowly dragged it down the front of Day’s chest.“Well fuckin’ unlike it.” They both jumped at the sound of God’s gruff voice.God walked up to Day and grabbed him by the back of his neck. He spun Day around so hard that he dropped the small packs of sugar to the floor. All he could do was hold on to God’s massive biceps as he ravaged his mouth. Day let God completely control him until he was done proving his point. God released him and Day practically fell back into the counter.“Fuck, Cash,” Day whispered, completely out of breath. After Day got his wits about him he noticed that God and Johnson were in a serious stare off over his head.Johnson broke first and looked down at Day.“You’re fucking God now?” Johnson asked disbelievingly.“Okay, that just sounds wrong saying it like that, so I’m not going to comment.” Day inched away from the two giants and propped himself up on one of the break-room tables. “I think I’ll watch this one from the sidelines.",A.E. Via,"day, god"
"God was still smiling when he went into the guest room for his suitcase. He looked in the closet and under the perfectly made bed. He even pulled out the drawers of the one armoire on the far side of the room, but couldn’t find it. He was about to go back downstairs and ask Day when he turned down the long hall and walked into Day’s master bedroom. His suitcase was tucked neatly in the corner. He pulled it out but immediately knew it was empty. He looked in the first dresser but those were Day’s clothes. The second identical dresser was on the other side and God did a double take at his few toiletries that were neatly aligned on top. God rubbed his hand on the smooth surface and felt his heart clench at how domestic this looked.His and his dressers…really.God yanked off his T-shirt and threw it in the hamper along with Day’s items. He washed up quickly and went back to his dresser to put on a clean shirt. His mouth dropped when he pulled out the dresser drawer. His shirts were neatly folded and placed in an organized arrangement. God went through all five drawers. His underwear, socks, shirts, sweats, all arranged neatly and in its own place.He dropped down on the bed and thought for a minute. At first he was joking, but Day really was domesticating him. Was God ready for that? Sure he loved Day, he’d take a bullet for him, but was he ready to play house? He pinched the bridge of his nose with his thumb and middle finger at the slight tension forming behind his eyes. God had been completely on his own since he was eighteen. He’d never shared space with anyone—hell, no one had ever wanted to.Fuck. Just last night Day was getting ready to fuck mini Justin Bieber, now he was cooking and cleaning for him and doing his damn laundry. He tried his best to shake off his anxiety. He never used the word love lightly. He meant what he’d said last night. God had only loved three people his entire life and for the past four years only one of them returned that love. Should he really tuck tail and run just because this was new territory? Hell no. All he did was unpack my suitcase. No big deal. He was just being hospitable. Damn sure is better than that seedy hotel. “My boyfriend’s just trying to make me comfortable.” He smirked and tried the term on his tongue again. “I have a boyfriend.”“Get your ass down here and stop overthinking shit! Dinner is getting cold!” Day yelled from the bottom of the stairs.",A.E. Via,"day, god"
"God came up and kissed Day on his forehead. When Day looked over at Johnson, who was still slowly sipping his soda, the guy did look lonely as hell. Before Day could say something kind, his other headache strolled in.“Oh hell. What the fuck is going on in here? This must be the officer’s gay alliance club meeting.”Day blew an exasperated breath. “And now that you’re here, Ronowski, all members are present and we can begin.”Day smiled as God and Johnson practically spit their drinks out laughing.Ronowski fumed. “Day, you’re going to stop calling me gay! I have never been gay! I will never be gay, and I don’t like anyone that is gay! So stop saying that before people start believing your bullshit!”Day clapped his hands together once. “Okay everyone those are the notes from last week’s meeting, now on to new business.” Day leveled Ronowski with a stern glare. “Ronowski, you are gay, man. You’re tightly closeted. But you are indeed gay, ultra-gay. You’re fuckin’ Marvin Gay. You crash landed on Earth when your gay planet exploded.” Day moved away from God and stood in front of an openmouthed Ronowski. “Come out of the closet already. It’s so bright and wonderful out here. Dude, I’ve seen Brokeback Mountain too, don’t believe that bullshit. No one cares who you fuck…ya know…like you tell me every. Single. Day. Of. My. Life,” Day said exaggeratedly.He stepped in so close to Ronowski that he could smell the body wash he used.“Let a man bang your back out one time.” Day leaned in to the man’s ear and felt Ronowski’s body give a fierce shutter. “I mean pound your ass so hard that you can’t walk straight for a week, and I guarantee you, you’ll want to march in the next gay pride parade, wearing nothing but a glitter jockstrap and a fuckin’ hot-pink feather boa.” Day stepped back and saw the beads of sweat that had popped up on Ronowski’s forehead. Satisfied he’d proven his point he refilled his coffee and left the break room.",A.E. Via,"closeted, day, god, johnson, ro"
"Day slammed the door behind Johnson, leaving just him and his partner in the room alone. Day hit the lights.“Setting the mood, Leo?” God grinned at him.“I want to talk to you now.”“You can’t always get what you want, Leonidis,” God rebutted.“I want you,” Day said with no hesitation.The room was deathly silent. After a few long seconds God responded simply, “No you don’t.”“I do. Isn’t it obvious?” Day moved a little closer.“You don’t know what the fuck you want. I’ve watched you for four years, jumping from bed to bed and fucking your way through half of Atlanta. I have one emotional night and all of a sudden you want me…fuck you,” God said in his gruffest voice.Day’s body heated instantly at the sound. He moved even closer to where God was standing on the opposite side of the table.“Oh, I’m sorry. I didn’t realize I was supposed to be saving myself for marriage, and even more so, I didn’t realize you were a goddamn virgin. How many women have I seen you fuck in that pussy-getting truck of yours, huh?” Day lowered his voice as he stood directly in front of God. “Just tell me you didn’t feel what I did last night.” He closed the small gap, not minding God’s height at all, and looked up into electric-green eyes. “Tell me you don’t want me too, and I’ll back the fuck off.”God looked down at him and Day could see the uncertainty all over that ruggedly handsome face.“Shit’s complicated, Leo.” God’s breath ghosted across his forehead.“Make me understand, Cashel,” Day whispered and slowly brought his hands up to rest on God’s waist.",A.E. Via,"day, god"
"A hot shower, and a little food might help how he felt. But he doubted anything could take away the vision he kept having of Day flying over the bed and slamming into his dresser. God squeezed his eyes shut. Fuck. I’m so sorry, sweetheart.Too much happened in that room at one time. God wasn’t seeing straight. Genesis was beating the hell out of him. Day had violated his trust. His hood neighbors had barged into his home and choked his baby brother. God had so much medication coursing through him, he’d reacted without thinking.Now he wanted to call Day so badly, but he needed to let things cool off between them. Then he’d have to figure out how he was going to make it up to him.",A.E. Via,"day, god, sweetheart"
"What. Are. You. Doing. Here?” Day snapped each word this time.""You’re not the only one that can track your lover,” God said smugly while holding up his phone with the application still open.Day’s mouth fell open and the shade of red he turned was priceless. He decided to get rid of their excess company and take Day back with him. God looked at Day’s date and put on his best run-for-your-life face and spat menacingly. “Leave. Now.”“No,” Day spoke before his date could move. “You don’t have to go anywhere, Mick.”God looked back to Day and spoke in a harsh growl without moving his eyes from his partner’s. “Mick, I say leave now. He says to stay. Whatever will you do?”Mick turned and ran so fast his image turned into a blur.“That takes care of that,” God said.Day pushed God out of his space and turned to walk away without another word.",A.E. Via,"bar, day, god"
"Day got back into bed and fully climbed on top of him, laying his head down on his chest. God laughed. “Uhh, sweetheart. You going to sleep like this?”“Yep. I’ve imagined sleeping like this for years,” Day said settling in comfortably.God kissed Day’s forehead and wrapped his arms around him, trying to calm his mind. Please don’t have a nightmare. Not tonight. Just let this night be perfect.",A.E. Via,"day, god"
"Okay. Do you have something to do today?” Day asked.“No. I want to go back to the hotel and change,” God responded.Day thought if he should ask God about staying with him until he found another place. He didn’t want to freak God out, they’d just said they loved each other, but it didn’t mean they were ready to pick out china. He felt God’s thick fingers under his chin, pulling his face back to face him.“Just ask already?” God snorted a laugh.Day rolled his eyes. Sometimes he forgot how perceptive they both were. Day could pick up most of God’s thoughts, just like the man could pick up his. “Fine.” Day grumbled. “Do you want to stay here with me? I’m not trying to clamp a ball and chain around your ankle or anything, I just thought economically it’d make more sense you know, not having to pay that kind of money for weeks when I’m right here with all this extra room. Then it would be beneficial that you didn’t have to travel to pick me up for work, we could split the housework too because I hate raking the leaves and you don’t seem to mind. Also, I thought—”“Leo, shut the hell up.” God’s eyes were wide as he stared at him.Day registered that he had rambled on, letting his nerves get the best of him while he was basically asking God to move in with him. The man was his partner but he was also so damned guarded.“I could stay here with you, until I find my own place.” God kissed him on the forehead and nudged him off him so he could raise up and swing his long legs over the side.",A.E. Via,"day, god, move-in"
"Day climbed in first and asked. “Where’s the rest of your big stuff?”God smiled. “Joker brought his guys and put everything in a SWAT van and stored it in his garage. I only had like five pieces.”“So he was the one you called to come to your rescue, huh?” Day asked and slammed the door to the truck.“Hey.” God turned Day’s chin to face him. “I swear on everything, I was miserable for those few hours and you know it.”Day pffted.“I tracked your ass down, didn’t I?” God stated.“Yeah, you did.” Day laughed when he thought about God scaring off his boy toy. He laughed so hard that God started laughing too.",A.E. Via,"day, god"
"Oh shit!” Day snapped his fingers at his recollection of something very critical. Why do I always forget about this? “I know exactly where he is…or at least I will in a second.” Day hung up without another word.He pulled up his track-your-lover app on his phone. He never did tell God how he’d found him in that alley in Buckhead. It took a few seconds for the app to open fully before he saw the red dot beeping on the map of their city. You call yourself a detective, God. Pfft. He immediately called his brother back.“Jax, he’s at the Fairfield Lodge in East Point. Please go check on him.” Day didn’t want to sound so pathetic. God had thrown him around and tossed him out like old luggage, but Day loved him and would never want to see God hurt or in need of help but too proud to ask for it.",A.E. Via,"day, jax"
"It couldn’t have been that bad that he had to hurt you, Leo.”“Oh no, it was bad. It was the fucking first twenty minutes of Saving Private Ryan bad, Jax.” Day paced as he listened to his brother go on about God accepting responsibility for his own actions.“Jax, don’t get me wrong, I’m highly pissed off with my partner. I’m pissed off to the highest of pisstivity. But I still have to know that he’s okay. That crazy brother of his really landed some hard blows on him and God didn’t fight back at all.”“Because it’s his baby brother. That I do get,” Jax said softly. “But I can’t check on him, Leo, because believe me, there is nothing here to clue me in on where he may have went.” Jax paused before speaking again. “I must say I’m curious how he got all that heavy furniture out of here if he was in as bad a shape as you say.”“Well, that wouldn’t be too hard to do. A lot of people owe God favors—both of us actually. If God called someone for help, they’d drop everything and come to help.” Day took a deep breath. “The same as I would if he had called me.” Day’s voice was strained from the hurt in his chest and he had no doubt that Jax was picking up on it.“That asshole,” Jax snapped.“Whoa, big brother. Don’t go cursing away your do-gooder image. You know you’re not a vulgar-language type of person…leave that for us heathens.” Day laughed humorlessly.Day heard his brother laugh an irritated chuckle at him for trying to lighten the situation.“Fine. But, after he apologizes numerous times, I’m going to give him a piece of my mind,” Jax said.Day did smile that time. He had no doubt his brother would do just that.",A.E. Via,"day, jax"
"He kicked off his boots before walking through the living room. Day’s house was very nice. It had been his grandmother’s and she’d left it for him in her will. Day made a lot of renovations on the three-bedroom, two-story home, and God found himself wishing he had a family to share that type of home with. He could see himself sitting on the large leather sofa in the den with Day snuggled up next to him. His mom baking them raisin bread and Genesis upstairs blasting his music too loud. God shook his head at the nonsense and went to find the one thing he had in his life that was real in the kitchen. Day loved him, and as far as he was concerned, that would be enough for him.",A.E. Via,"day, god"
"Day had come for him. He’d only missed one meeting at work and his partner…his friend, had come for him. God had barely made it to the bathroom to puke after he lay in bed for hours trying to muster the strength to get up. When he fell to the floor after retching everything out of his stomach, including some of the lining, he couldn’t get off the floor. He’d never been so happy and so mortified at one time to see Leonidis Day.",A.E. Via,"day, god"
"Are you in love with him, Leonidis?”“Yes.” Again there wasn’t an ounce of hesitation, and even Day had to admit that he was shocked as shit at his confession.“You never mentioned that Cash was gay,” Jax said.“I know.”“Leo, what are you doing? Falling for a straight man, and your partner at that?” His brother tried to make eye contact with him.Day finally looked into his brother’s eyes, soft hazel ones that matched his own, and told him. “He loves me back. Straight, gay, bi, goddamn tranny…whatever he is. That man loves me too. He just hasn’t said it yet,” Day took another sip, “but he will.”Day was relieved his brother left that subject alone.",A.E. Via,"brother, day, jax"
"It all happened within the blink of an eye. God locked Day’s arms behind his back and rolled pinning him down to the mattress and baring all his weight down on him. Day’s heart rate skyrocketed at the realization that God wasn’t awake yet.“Cash, it’s me! It’s Leo! Wake up dammit!” he shouted at God and bucked to try to free his hands that were trapped painfully behind him. His large biceps bulged and flexed with everything he had. He needed to be able to put up his guard. If God started to swing, he had to be able to block the hits.God blinked again and Day saw the reality seeping back into him. God’s head jerked back and forth looking all around the dark room.“Cash, its Leo. Look at me. Look at me,” Day said quickly.Cash turned and looked down at him and it broke his heart when God squeezed his eyes shut and let go of Day’s arms. Day knew that God felt horrible, not only from the nightmare but from potentially hurting him too. Day held in his groan of pain at bringing his hands from behind his back and wrapped them protectively around God. He pulled God down to his chest.“I got you, baby. It’s all right, it’s just a dream,” Day whispered softly while stroking God everywhere that he could reach.God’s heart was beating so hard Day could feel it against his own bare chest. He dug his hands in God’s long hair and massaged his scalp. God squeezed him back.“He shot you. I couldn’t get to you in time and he shot you,” God said through ragged breaths.“Fuck,” Day hissed and held God tight to him. “No, baby. You did get to me in time. I’m right here with you. You saved me. You will always save me.”Day opened his legs and let God sink in between them.“Damn, I love you so fucking much,” Day whispered.Day placed kisses on the side of God’s face while God had his nose buried in his neck breathing him in. They lay still while both of their heart rates came back down to normal.",A.E. Via,"day, god, nightmare"
"They were quiet for a long time and Day felt like he could fall asleep again until God’s rough voice broke into his haze.“You want to talk about it?”Day took a deep breath and thought carefully about his answer. God massaged his shoulders with his strong hands and Day almost said “he didn’t want to talk, he just wanted keep being massaged.” But there was something really important he needed to say.“Cash. Thank you for yesterday.” Day spun around in God’s arms and faced him. “I’ve never been that scared in my life. At first I felt that if I died now, then it’s okay, because I died while I was in love and I died staring into your eyes. But when you said what you said.” Day placed his palm over God’s heart and felt the rapid beat there and he closed his eyes. “You said you’d have no soul, no conscience, and you’d take your revenge. That’s when I got scared.”God cast his eyes down.“You have to promise me. If anything ever happens to me that you’d go on. That’s the only way I’d die in peace. You’d live for me. That you’d mourn me and then go on and love again. You’ve come so far in your life. The things you’ve endured and been through made you strong. Some men have gone through less and it drove them to do unthinkable things because they couldn’t handle the hand life dealt them. But you lived through it and now you’re a highly respected detective.” Day gripped God’s chin and lifted his head. He kissed him passionately. “And you’re the man I love.”Day didn’t need God to answer him in words, his eyes and his kiss said it all. He told Day that he’d live for him.",A.E. Via,"day, god"
"Wouldn’t I be sick too, or people in the office,” Day argued.“Not really. If an adult does start to cough or get a sore throat, they most likely go to their doctor and get medicine or an antibiotic, and the symptoms go away. I will give you a couple of doses of antibiotics just in case, since you two are obviously,” his brother paused and looked at him, “close.”“Thanks, Jax,” Day said, ignoring his brother’s insinuation. “So he’s going to be fine?",A.E. Via,"day, god, sick"
"So are you going to tell me why Ronowski pulled you into the break room when we got back today?” God asked watching Day closely.Day shook his head at him, smiling wickedly. “It was about sex.”“No fucking way. He came to you about sex?” God said, not hiding his shock.“Who else is he going to ask…his priest?” Day said and quickly dodged the piece of garlic bread God threw at his head.“Do I want to know?” God said.“It wasn’t too bad. He wanted to know the best way to pleasure Johnson.” Day laughed when God balled up his face and made a gagging sound.“There intimacy has been pretty one-sided from what I could understand. Ro was still pretty shy about telling me stuff, so I was mostly guessing.” Day wiped his mouth with his napkin before continuing. “Being the stud that I am…I gave the kid a few pointers.”“Stud, huh?” God smiled.“Yeah. I don’t mind taking the little tike under my homosexual wing and showing him how to fly.” Day grinned.“You’re twisted. And isn’t Ro like the same age as you,” God said.Day blew an exasperated breath. “Regardless of age, Cash. I have more experience. Way more. Way, way, way more experience with fucking men than anyone I—”“I fucking got it, Leo.” God scowled at him.Day laughed hysterically. “I told him all about how I make you scream my name every night.” Day chuckled and bolted up from his chair when God took off after him. Day ran back into the kitchen, jumping and gliding across the kitchen island on his hip and racing into the den. God was hot on his heels.“I’ll catch you, you quick little bastard. And when I do, I’m going to show you just how loud I can make you scream,” God said in his sexy rough-hewn voice.“Oh fuck.”Day was laughing so hard he could barely just keep out of God’s grip. He dodged him in the living room, leaping over the coffee table heading fast toward the stairs when he was caught around his waist with a strong arm and dragged back down the two steps he’d cleared.",A.E. Via,"day, god, johnson, ro"
"Have dinner with me tonight?” Day asked his voice full of emotion.“Yes,” God answered immediately.",A.E. Via,"date, day, god"
"Day’s thoughts were interrupted when Detective Johnson strolled into the conference room and announced proudly, “Detective Day, you are going to love me, handsome.”“Oh yeah, you finally got me that date with Channing Tatum?” Day quipped.Day heard God huff with annoyance, not bothering to turn around and face them.",A.E. Via,"day, god, johnson"
"time flies so fast. day by day left us. with or without smiles, the new days will comes.",Nunki Artura,"day, days, smiles, time-flies"
"This fucking city is full of nothing but thugs, money grubbing porn-bitches, and hustlers. I’m calling the police.” Ex fumed as he struggled to pull his cell from his pocket.If Syn weren't so damn angry it would’ve been funny as shit the way the man’s jaw dropped when God and Day both pulled their gold badges out from under their shirts. Day smiled that sinister grin and kneeled in front of them, speaking in an official tone, “911, what is your emergency?",A.E. Via,"day, god, syn"
"Syn pulled his boxers on and quietly left the bedroom, walking angrily to the kitchen. He turned the corner and wanted to throw a shit-fit at the sight before him. Day was standing at his stove loading some type of egg dish onto a plate before turning and setting it in front of God. God folded down one side of his newspaper, peering at Syn from behind it.“Well good morning, sunshine,” Day said way too cheerily for five-fucking-a.m. “We brought breakfast.”Syn clenched his jaw, trying not to yell at his superior officers. “Have you two lost your fuckin’ minds? Come on. It’s, it’s ... early.” Syn turned his wrist, forgetting he didn’t have his watch on yet. “Damn, you guys are always at the office, or at a crime scene, or over fucking here at god-awful hours.”“Oh, it’s early?” Day said disbelievingly. God shrugged like he hadn’t realized either.“Seriously. When the fuck do you guys sleep?”“Never,” God said nonchalantly.“When do you fuck?” Syn snapped.“Always,” Day quipped. “Just did thirty minutes ago. Nice couch by the way, real comfy, sorry for the stain.” Syn tiredly flipped Day off.“Don’t be pissed,” Day sing-songed. “A dab of Shout will get that right out.”Syn rubbed angrily at his tired eyes, growling, “Day.”“He’s not in a joking mood, sweetheart,” God said from behind his paper. “You know we didn’t fuck on your couch so calm the hell down. Damn you’re moody in the morning. Unless ... We weren’t interrupting anything, were we? So, how’s porn boy?” God’s gruff voice filled the kitchen, making Syn cringe.“First of all. Don’t fucking call him that, ever, and damnit God. Lower your voice. Shit. He’s still asleep,” Syn berated his Lieutenant, who didn’t look the slightest bit fazed by Syn’s irritation. “You guys could let him sleep, he’s had a rough night, ya know.”Day leaned his chest against God’s large back, draping his arms over his shoulders. “Oh damn, what kind of friends are we? It was rough, huh?” Day looked apologetic.“Yes, it was, Day. He just–”“Try water-based lube next time,” Day interrupted, causing God to choke on his eggs.“Day, fuck.” Syn tried not to grin, but when he thought about it, it really was funny.“I knew I’d get you to smile. Have some breakfast Sarge, we gotta go question the crazy chicks. You know how much people feel like sharing when they’ve spent a night in jail.”“Damn. Alright, just let me–”“Wow. Something smells great.” Furi’s deep voice reached them from down the hall as he made his way to the kitchen. “You cook babe? Who knew? I’ll have the Gladiator portion.” Furi used his best Roman accent as he sauntered into the kitchen with his hands on hips and his head high.Syn turned just as Furi noticed God and Day.“Oh, fuck, shit, Jesus Christ!” Furi stumbled, his eyes darting wildly between all of them. “Damn, I’m so sorry.” Furi looked at Syn trying to gauge exactly how much he’d fucked up just now.Syn smiled at him and Furi immediately lost the horrified expression. Syn held his hand out and mouthed to him 'it's okay.",A.E. Via,"day, furi, god, syn"
"Where does that door lead to?” Day pointed at a door which opened out onto the dark alley.“I looked it up. It appears to be a small film studio,” the other officer finally stopped staring at God long enough to add to the conversation. “Porn films.”Day looked up in amusement. “Shut the fuck up.”The two cops nodded. “That’s what we pulled up in the system. We went around to the front. It’s locked and no one’s inside. We called the number registered to the address, but got no answer.”“Who’s the owner of the company?” God asked.The officer flipped a couple pages on his notebook. “Illustra is owned by Johnathan Mack. We also have a list of all the performers and staff.”Day looked at God. “I bet that little vixen we just apprehended has a recurring role here. Wonder what made her so mad that she wanted to kill someone as soon as she finished fucking.”“Maybe she didn’t get to come.” Ronowski chuckled, joined by several of the team members.Syn grimaced.“Yeah, that might make you homicidal alright,” Day added. “But I wouldn’t know.”“Day, shut the fuck up,” God barked at his lover's usual inappropriateness. It seemed Day had never met a boundary he didn't stomp right over.",A.E. Via,"day, god"
"Yep. We’re his Lieutenants,” Day answered, picking up the largest coffee cup Furi had ever seen and taking a huge gulp. “You guys had a trying evening last night, so we thought we’d check in on you.”Syn just nodded. “Hmm. Right.”“Nice bandage.” God peeked around his paper again angling his head at Syn’s hand. “Nothing broken?”Syn looked at his hand. “Furi wrapped it up for me last night. Just a little torn skin, it’s nothing really.”“He tried to be all tough but I had to blow on it to make it feel better.” Furi’s teasing had Syn smiling.“Glad you’re okay, Syn.” Day winked mischievously.Furi looked at Syn. “You just don’t realize how awesome it is to have such great bosses. Came to check up on you, considerate enough to bring you breakfast, I mean just all around awesome guys.”“Just wait for it, Furi,” Syn cut him off.“What?” Furi’s brow creased in confusion.“All the warm compliments you’re giving God and Day ... just wait for it.”Furi looked confused. “I don’t know what you’re–”“What else did you have to blow on to make feel better?” Day said around a snort. “Really hate to have missed that show, spanky.” Day smiled broadly at Furi.Furi groaned and dropped his head as he ran both hands through his hair. “You guys watched my videos.”“Hell yeah.” Day grinned.“For evidence and research purposes only,” God chimed in.“Five times,” Day yelled, punching God in his large bicep.“Okay guys. Shut up,"" Syn huffed.“I’m just saying, you lucky fuck. You get to date a hot porn puppy and we can’t say anything.” Day stared at Furi, completely ignoring Syn’s fuming.",A.E. Via,"day, furi, god, syn"
"It's a new minute, a new hour and a new day cherish it !!!!!!!",Bonnie Zackson Koury,"a-new-day, bonnie-zackson-koury, cherish, cherish-it, day, hour, minute, new, time"
"Syn pulled Furi to his chest. “Furi, I want you to go back through the bar and go wait at my place. I’m going to have a little chat with your ex-husband,” Syn said extra loudly.Furi huffed in annoyance, “Syn, I took six months of self-defense courses at the YMCA this year. I can fight for myself.”Syn looked at Furi like he’d lost his damn mind. “At the Y? Well hell, that’s great Furious. If you ever get jumped by the Village People, feel free to pull out those moves. As for now, I want you to take your karate-kicking-YMCA-going-ass back to my apartment,” Syn snarled at Furi, urging him toward the door, having neither the time nor the patience to argue with his ridiculous pride. Thankfully, with one final glare Furi went back into the pub. When Syn turned back, God and Day were looking back and forth between him and his two foes.“What’s going on here, fellas?” God asked casually, not acknowledging Syn.",A.E. Via,"day, god, syn"
Syn watched Day look around at his lack of furniture ... or pictures ... or art ... or decorations ... or any other amenities that made a house a home. “Oh good. It looks like we didn’t miss the housewarming party. Are you registered?,A.E. Via,"day, syn"
"Syn tightened his seat belt as God drove like a damn lunatic through the city. He was now on the interstate doing over a hundred miles an hour.“If the person’s already dead, what’s the damn rush, Cash?” Day grumbled, obviously not liking God’s driving either.God ignored his passengers and swerved over four lanes, cutting off an eighteen-wheeler and just missing the barrier as he took the exit ramp at seventy.“Got a real heavy foot there, don’t you Lieutenant?” Syn gritted through clenched teeth.God let out a grunt as sharp green eyes caught Syn’s reflection in the rearview mirror.Please just watch the fucking road.",A.E. Via,"day, driving, god, syn"
"Our probie kicked the door in before we gave the okay. We don’t think he’s going to make it on the task force, Cap. He’s too much of a hot-head.”Oh, fuck that. There was no way that they were going to pin this on him. Syn growled and took several determined steps toward Day before God was there, blocking his path.“You might want to think about your next move very carefully. Especially if it involves touching him.” God’s voice lowered to a frightening timbre.",A.E. Via,"day, god, syn"
"You cannot study the same day of a test, and expect to do your very best.",Charmaine J. Forde,"best, day, expect, same, study, test"
